date,value
2025-12-01,5.3466
2025-12-02,5.3462
2025-12-03,5.3111
2025-12-04,5.2949
2025-12-05,5.3402
2025-12-08,5.4246
2025-12-09,5.4567
2025-12-10,5.4653
2025-12-11,5.4234
2025-12-12,5.4008
2025-12-15,5.3926
2025-12-16,5.4502
2025-12-17,5.509
2025-12-18,5.528
2025-12-19,5.5157
2025-12-22,5.5386
2025-12-23,5.564
2025-12-24,5.5346
2025-12-26,5.541
2025-12-29,5.5736
2025-12-30,5.5021
2025-12-31,5.5021
2026-01-02,5.4369
2026-01-05,5.4348
2026-01-06,5.3794
2026-01-07,5.3877
2026-01-08,5.3857
2026-01-09,5.3704
2026-01-12,5.3757
2026-01-13,5.3761
2026-01-14,5.3792
2026-01-15,5.3843
2026-01-16,5.3795
2026-01-19,5.365
2026-01-20,5.3787
2026-01-21,5.3365
2026-01-22,5.3115
2026-01-23,5.28755
2026-01-26,5.2757
2026-01-27,5.2389
2026-01-28,5.1835
2026-01-29,5.1953
2026-01-30,5.2298
2026-02-02,5.2584
2026-02-03,5.2233
2026-02-04,5.2356
2026-02-05,5.2577
2026-02-06,5.2338
2026-02-09,5.194
2026-02-10,5.2018
2026-02-11,5.1833
2026-02-12,5.1671
2026-02-13,5.2285
2026-02-18,5.2346
2026-02-19,5.22535
2026-02-20,5.2003
2026-02-23,5.1632
2026-02-24,5.1679
2026-02-25,5.1437
2026-02-26,5.1379
2026-02-27,5.1492
2026-03-02,5.1998
2026-03-03,5.2867
2026-03-04,5.2088
2026-03-05,5.2444
2026-03-06,5.2875
2026-03-09,5.2136
2026-03-10,5.1619
2026-03-11,5.1593
2026-03-12,5.2048
2026-03-13,5.2538
2026-03-16,5.2644
2026-03-17,5.2019
2026-03-18,5.2109
2026-03-19,5.2584
2026-03-20,5.27965
2026-03-23,5.2437
2026-03-24,5.2596
2026-03-25,5.2272
2026-03-26,5.2305
2026-03-27,5.2373
2026-03-30,5.235
2026-03-31,5.2191
2026-04-01,5.1603
2026-04-02,5.1652
2026-04-06,5.1529
2026-04-07,5.1622
2026-04-08,5.0896
2026-04-09,5.0818
2026-04-10,5.0226
2026-04-13,5.0241
2026-04-14,4.9803
2026-04-15,4.9925
2026-04-16,5.0004
2026-04-17,4.9692
2026-04-20,4.9841
2026-04-22,4.965
2026-04-23,4.9536
2026-04-24,5.008
2026-04-27,4.9697
2026-04-28,4.9875
2026-04-29,4.9982
2026-04-30,4.9883
2026-05-04,4.9584
2026-05-05,4.9239
2026-05-06,4.9271
2026-05-07,4.9167
2026-05-08,4.8996
2026-05-11,4.897
2026-05-12,4.8974
2026-05-13,4.9115
2026-05-14,4.9806
2026-05-15,5.0651
2026-05-18,5.009
2026-05-19,5.0375
2026-05-20,5.0298
2026-05-21,5.0074
2026-05-22,5.0137
2026-05-25,5.0069
2026-05-26,5.0208
2026-05-27,5.0576
2026-05-28,5.0514
2026-05-29,5.0566
2026-06-01,5.03
2026-06-02,5.0157
2026-06-03,5.0412
2026-06-05,5.1241
2026-06-08,5.1692
2026-06-09,5.169
2026-06-10,5.176
2026-06-11,5.1475
2026-06-12,5.0824
2026-06-15,5.0427
2026-06-16,5.0777
2026-06-17,5.0638
2026-06-18,5.161
2026-06-19,5.1439
2026-06-22,5.1392
2026-06-23,5.174
2026-06-24,5.2095
2026-06-25,5.1889
2026-06-26,5.1692
2026-06-29,5.1714
2026-06-30,5.1763
2026-07-01,5.1947
2026-07-02,5.1942
2026-07-03,5.1714
2026-07-06,5.1667
2026-07-07,5.1455
2026-07-08,5.1549
2026-07-09,5.1326
2026-07-10,5.1085
2026-07-13,5.118
2026-07-14,5.0739
2026-07-15,5.0724
2026-07-16,5.0972
2026-07-17,5.1173
2026-07-20,5.0891
2026-07-21,5.0777
