run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors
48,90,"['BBDC4', 'CMIG3', 'CXSE3', 'GMAT3', 'GOAU4', 'IRBR3', 'ISAE4', 'MOVI3', 'PETR4', 'UNIP6']",5.67007970347469,0.20000000000000004,0.30817154568820027,0.4468257597196376,0.34887431826092513,"{'Financeiro e Outros': 3, 'Utilidade Pública': 2, 'Materiais Básicos': 2, 'Consumo não Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Consumo Cíclico': 1}"
49,91,"['BBDC4', 'BPAN4', 'BRKM5', 'GMAT3', 'GRND3', 'ISAE4', 'NTCO3', 'PETR4', 'PORT3', 'VULC3']",5.735372833321646,0.16000000000000006,0.40789545195718996,0.43818324448976564,0.5042669920389805,"{'Consumo Cíclico': 2, 'Financeiro e Outros': 2, 'Consumo não Cíclico': 2, 'Utilidade Pública': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1}"
50,92,"['ASAI3', 'BEEF3', 'EZTC3', 'GOAU4', 'GUAR3', 'IRBR3', 'ITSA4', 'MBRF3', 'PETR3', 'TAEE11']",5.546322226888819,0.20000000000000004,0.17818999881912656,0.23721485306925752,0.39712668665319256,"{'Consumo não Cíclico': 3, 'Financeiro e Outros': 2, 'Consumo Cíclico': 2, 'Utilidade Pública': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Materiais Básicos': 1}"
51,93,"['BEEF3', 'BMEB4', 'CMIG3', 'CXSE3', 'IGTI11', 'ISAE4', 'PRIO3', 'SBFG3', 'TAEE4', 'TTEN3']",5.837557282305935,0.24000000000000002,0.1339041633483604,0.29247689696668777,0.42515453782352464,"{'Utilidade Pública': 3, 'Financeiro e Outros': 3, 'Consumo não Cíclico': 2, 'Consumo Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
52,94,"['BRFS3', 'CSNA3', 'CURY3', 'HYPE3', 'INTB3', 'JHSF3', 'MGLU3', 'PGMN3', 'TAEE11', 'VULC3']",5.756545497223245,0.24000000000000007,0.4291888087625113,0.30012565692698173,0.47634149900841355,"{'Consumo Cíclico': 4, 'Saúde': 2, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1, 'Tecnologia da Informação': 1, 'Materiais Básicos': 1}"
53,95,"['ASAI3', 'BBAS3', 'BRAV3', 'BRFS3', 'CMIN3', 'CPLE6', 'ITSA4', 'PORT3', 'UGPA3', 'VAMO3']",5.491984873151144,0.18000000000000005,0.06199292727057598,0.21278925846114613,0.40553004078970983,"{'Financeiro e Outros': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Materiais Básicos': 1, 'Utilidade Pública': 1}"
54,96,"['BEEF3', 'BMEB4', 'ISAE4', 'KLBN4', 'MILS3', 'PORT3', 'RDOR3', 'STBP3', 'TAEE3', 'YDUQ3']",6.122068644139016,0.18000000000000005,0.2366738186899397,0.3001234952971068,0.38843072714228205,"{'Bens Industriais': 3, 'Utilidade Pública': 2, 'Saúde': 1, 'Materiais Básicos': 1, 'Consumo não Cíclico': 1, 'Consumo Cíclico': 1, 'Financeiro e Outros': 1}"
55,97,"['CEAB3', 'ECOR3', 'FLRY3', 'INTB3', 'JBSS3', 'POMO4', 'PORT3', 'RADL3', 'SBSP3', 'SUZB3']",5.820231590465188,0.18000000000000005,0.016704320959556873,0.13488439383483214,0.2888804506729953,"{'Bens Industriais': 3, 'Saúde': 2, 'Tecnologia da Informação': 1, 'Consumo não Cíclico': 1, 'Consumo Cíclico': 1, 'Utilidade Pública': 1, 'Materiais Básicos': 1}"
56,98,"['BBDC3', 'DIRR3', 'ECOR3', 'GMAT3', 'GRND3', 'INTB3', 'ISAE4', 'PGMN3', 'SLCE3', 'TAEE4']",5.739564031904157,0.16000000000000006,0.4354683348161438,0.40948885054172307,0.3525153506551425,"{'Utilidade Pública': 2, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Financeiro e Outros': 1, 'Tecnologia da Informação': 1, 'Bens Industriais': 1, 'Saúde': 1}"
57,99,"['BBDC3', 'BRFS3', 'FLRY3', 'ISAE4', 'ITSA3', 'ITUB3', 'LAVV3', 'RENT3', 'TAEE3', 'WEGE3']",5.455271943943798,0.20000000000000004,0.5794863732946364,0.5321790274160422,0.3657513073277096,"{'Financeiro e Outros': 3, 'Utilidade Pública': 2, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 1, 'Saúde': 1, 'Bens Industriais': 1}"
