TICKER,PRECO,ULTIMO DIVIDENDO,DY,VALOR PATRIMONIAL COTA,P/VP,LIQUIDEZ MEDIA DIARIA,PERCENTUAL EM CAIXA,CAGR DIVIDENDOS 3 ANOS,CAGR VALOR COTA 3 ANOS,PATRIMONIO,N COTISTAS,GESTAO,N COTAS,SETOR
ARXD11,7.9,-0.31893216280537035,0.0383618876329597,9.05,-0.35380914862106405,-0.5076503514964397,-0.7895357871381288,-0.5040942748123328,0.21062540603524713,-0.5523191277998772,-0.4912055529773401,,-0.3178002346832467,Papéis
BCRI11,58.21,-0.124607158489945,0.44351192879703805,84.82,0.41202587135144186,-0.43498321039929677,0.13116429263818233,0.0361527945233198,0.25385585297877283,-0.23528799193806801,-0.20107813555479911,,-0.35279758080805684,Papéis
BICR11,35.92,-0.24421283016014345,-2.210863936131109,41.61,-0.31126275862259145,-0.5241006202484401,-0.44288187109108945,-2.3798426153037595,-2.697771896846201,-0.5927704020979112,-0.5018538143986498,Ativa,-0.43604671533952416,Papéis
BTCI11,8.98,-0.31537409934607386,-0.10794229389851297,10.1,-0.4389019286180092,0.28565898418596253,-0.6718642743515192,0.14525378419451,0.6843207289270705,0.09699986065291674,1.089050739028758,,0.9956324601635761,Papéis
BTCR11,88.0,-0.09723743957227947,-2.210863936131109,95.27,-0.5665410986134269,-0.32686869822670267,0.2997207839271097,3.2341131169467174,,-0.2861461738362368,-0.3789840386639477,,-0.37372998049721806,Papéis
BTHF11,8.74,-0.3159214937244272,-0.03880954877924572,9.86,-0.4389019286180092,0.5249911333008819,0.33152389549105815,,,0.8153008006517636,1.870204783692318,,2.532923776660758,Papéis
CACR11,14.3,-0.2806145563206386,3.920599615409598,98.87,2.752077321267431,-0.32795190651349904,-0.963244382500416,-0.6500004176256112,-3.6289189321400044,-0.2721884502634106,-0.3189405135672989,,-0.37335078230174606,Papéis
CPTS11,7.51,-0.31893216280537035,0.08177082061482514,8.65,-0.35380914862106405,1.9484455047394447,-0.6814052078207037,0.9575960928306008,0.39366495798762163,1.5965336753144128,2.4532875916485835,,4.81236668661446,Papéis
DEVA11,17.33,-0.26145575307827273,1.4628179847415839,94.49,2.5818917612735413,-0.3821225852186965,0.03416480236813913,-1.8514257737637778,-2.0005659652889154,0.32288555284788995,0.0483113865434393,,-0.24021018537292926,Papéis
EDGE11,915.15,7.8110323028614665,0.5399762243122944,1156.37,-0.013438028633283897,-0.5238893166136676,3.6674794798798773,,,-0.598086199371929,-0.5057375641380085,,-0.4414564952778567,Papéis
EXES11,9.66,-0.3079842752383042,0.3856333514878835,9.73,-0.8643658286027345,-0.4916976937901988,-0.7211590972756394,2.1642793279890657,1.3096905348186247,-0.5111829327532447,-0.4895540166804089,,-0.23939261110368942,Papéis
FLCR11,92.6,-0.05618286119578115,0.0592624849945985,93.25,-0.9069122186012071,-0.452303429015029,0.7401938790877973,0.015121278442126516,0.9933724347361051,-0.5582106674180387,-0.48664308969129727,,-0.43240547576426036,Papéis
FYTO11,7.92,-0.31619519091360376,0.24415238473217388,9.9,-0.055984418631756475,-0.4873978330172601,0.20908191596985623,0.08478817546107928,0.0036711387524116543,-0.5012836834770994,-0.42997804980480914,,-0.22233276955193623,Papéis
GCRI11,65.28,-0.07534166443814705,0.2843458411968642,92.17,0.3269330913544967,-0.4831966683309301,-0.8102078096546955,-0.4239116197527834,0.10208939030469341,-0.5134219686947136,-0.47641713892125764,,-0.42225552261695964,Papéis
GLCR11,98.67,-0.09723743957227947,-0.4503905429776744,98.03,-0.9494586085996797,-0.5225000354505218,-0.6003072733326349,,,-0.57312721024484,-0.49993079268304497,,-0.43607404155256574,Papéis
HABT11,70.03,-0.08355258011344671,0.4322577609869247,94.35,0.19929392135907897,-0.13271322270965508,1.1854374409830775,-0.2793199466945795,0.07173609776987754,-0.06989510905320302,-0.08174521152448389,,-0.32577629360404864,Papéis
HCHG11,60.92,-0.05344588930401459,-0.19154468334506872,79.32,0.07165475136366126,-0.5218383637895062,-0.7879456315599315,0.28590204798749014,-0.11130345418249699,-0.5406324405137007,-0.5028115546256373,,-0.42592589569448736,Papéis
HCTR11,15.17,-0.27787758442887206,1.4097626222081923,100.62,2.709530931268959,-0.3680529584964307,-0.8881254329863694,-0.9444416427623173,-2.2765049883326958,0.9501738821726045,0.41158904177526096,,-0.12397555016231976,Papéis
HGCR11,90.74,-0.06986772065461393,-0.11758872345003872,97.47,-0.6090874886118995,0.3020698636085102,-0.49853731632799947,-0.009853646904290516,0.2915675194614228,0.4460153580545781,0.2796018807301031,,-0.2203560578087503,Papéis
HGIC11,53.16,-0.1793465963252761,0.3470476332817811,110.75,1.305500061319365,-0.5228364040917076,-0.6543725629913475,-1.1941908962264876,-1.2104605626402234,-0.5714338817960092,-0.501205265898485,,-0.4365859236935842,Papéis
HREC11,8.1,-0.3175636768594871,-0.1658208712076669,8.82,-0.5665410986134269,-0.48968577111177575,-0.7259295640102318,0.2057193929279407,0.7220323954097206,-0.28798567096815014,-0.4886641478080898,,0.3040153336930819,Papéis
HSAF11,75.59,-0.08355258011344671,0.21360535781900936,88.63,-0.2687163686241189,-0.3835621486481731,1.4128296886653098,0.4607265254124093,0.47552686815727657,-0.4504135627090727,-0.44061122870285924,,-0.4067489666310716,Papéis
IRDM11,58.31,-0.0014280963178561648,-1.2478287192371296,78.62,0.19929392135907897,1.3065237329463657,-0.4285704708873126,-0.05717455808697541,-0.4387510948611167,1.4671651244210844,1.4458730743054513,,0.10096974389332733,Papéis
ITIP11,54.47,-0.13555504605701124,0.3004232237827402,67.07,-0.09853080863022905,-0.5024580573407215,-0.6162088291146092,0.08610264521615386,-0.2943430061348715,-0.5721794582199887,-0.4522021478278968,,-0.43245887031704483,Papéis
JCCJ11,136.39,0.14087911501141076,-0.3732191065654689,198.72,0.41202587135144186,-0.4553473659398733,-0.8928958997209617,,1.0264851175013587,0.11878044659198397,-0.5039955327015194,,-0.36790416200157305,Papéis
JPPA11,78.79,-0.015128282819282857,0.6332250433103762,99.35,-0.013438028633283897,-0.49783797392529855,-0.7116181638064549,0.5422236502270332,0.37894821009195334,-0.5443969091353611,-0.46153068846398754,,-0.43020483365727114,Papéis
JSCR11,8.02,-0.31619519091360376,0.14929582747550482,9.44,-0.2687163686241189,-0.3870363289501836,0.8610457030308019,,,-0.4609520361834494,-0.48039892506180404,,-0.1232107342800581,Papéis
KIVO11,53.83,-0.10544835524757913,0.9612036480622488,83.59,0.6247578213438043,-0.4032775838635909,3.5579495636536405,-0.8603155784375442,-0.545447517104712,-0.47711817107477084,-0.452533963339609,,-0.4111388576937925,Papéis
KNCR11,105.98,-0.0014434233604500729,-0.035594072262070564,102.48,-1.0345513885966249,5.1304763136775176,0.5907192547372391,0.6802429745098643,1.183770360636314,5.165947850778474,3.959481153188192,,1.1050594850814033,Papéis
KNHY11,98.17,-0.015128282819282857,-0.06935657569241026,97.66,-0.9494586085996797,0.9299251688052727,-0.06760515463649625,0.07953029644078097,0.9004729636446988,1.5266408217709202,-0.2917542653917879,,0.007434343232254416,Papéis
