date,value
2023-07-25,170.194175252
2023-07-26,170.28061347
2023-07-27,170.367095587
2023-07-28,170.453621628
2023-07-31,170.540191613
2023-08-01,170.626805566
2023-08-02,170.713463508
2023-08-03,170.797176269
2023-08-04,170.88093008
2023-08-07,170.964724962
2023-08-08,171.048560934
2023-08-09,171.132438017
2023-08-10,171.216356231
2023-08-11,171.300315595
2023-08-14,171.384316131
2023-08-15,171.468357858
2023-08-16,171.552440797
2023-08-17,171.636564967
2023-08-18,171.720730389
2023-08-21,171.804937084
2023-08-22,171.889185071
2023-08-23,171.973474371
2023-08-24,172.057805003
2023-08-25,172.142176989
2023-08-28,172.226590349
2023-08-29,172.311045102
2023-08-30,172.395541269
2023-08-31,172.48007887
2023-09-01,172.564657927
2023-09-04,172.649278458
2023-09-05,172.733940485
2023-09-06,172.818644027
2023-09-08,172.903389106
2023-09-11,172.98817574
2023-09-12,173.073003952
2023-09-13,173.157873761
2023-09-14,173.242785188
2023-09-15,173.327738252
2023-09-18,173.412732975
2023-09-19,173.497769377
2023-09-20,173.582847478
2023-09-21,173.664915713
2023-09-22,173.747022748
2023-09-25,173.829168603
2023-09-26,173.911353296
2023-09-27,173.993576844
2023-09-28,174.075839268
2023-09-29,174.158140584
2023-10-02,174.240480811
2023-10-03,174.322859968
2023-10-04,174.405278073
2023-10-05,174.487735144
2023-10-06,174.570231201
2023-10-09,174.65276626
2023-10-10,174.735340342
2023-10-11,174.817953463
2023-10-13,174.900605643
2023-10-16,174.983296901
2023-10-17,175.066027254
2023-10-18,175.148796721
2023-10-19,175.23160532
2023-10-20,175.314453071
2023-10-23,175.397339991
2023-10-24,175.4802661
2023-10-25,175.563231415
2023-10-26,175.646235955
2023-10-27,175.729279739
2023-10-30,175.812362785
2023-10-31,175.895485112
2023-11-01,175.978646738
2023-11-03,176.0587399
2023-11-06,176.138869514
2023-11-07,176.219035598
2023-11-08,176.299238167
2023-11-09,176.37947724
2023-11-10,176.459752831
2023-11-13,176.540064958
2023-11-14,176.620413638
2023-11-16,176.700798887
2023-11-17,176.781220722
2023-11-20,176.861679159
2023-11-21,176.942174215
2023-11-22,177.022705906
2023-11-23,177.103274251
2023-11-24,177.183879264
2023-11-27,177.264520963
2023-11-28,177.345199364
2023-11-29,177.425914485
2023-11-30,177.506666341
2023-12-01,177.58745495
2023-12-04,177.668280329
2023-12-05,177.749142493
2023-12-06,177.83004146
2023-12-07,177.910977247
2023-12-08,177.99194987
2023-12-11,178.072959346
2023-12-12,178.154005692
2023-12-13,178.235088925
2023-12-14,178.31304717
2023-12-15,178.391039514
2023-12-18,178.469065971
2023-12-19,178.547126556
2023-12-20,178.625221283
2023-12-21,178.703350169
2023-12-22,178.781513227
2023-12-26,178.859710473
2023-12-27,178.937941922
2023-12-28,179.016207588
2023-12-29,179.094507488
2024-01-02,179.172841634
2024-01-03,179.251210043
2024-01-04,179.32961273
2024-01-05,179.408049709
2024-01-08,179.486520996
2024-01-09,179.565026606
2024-01-10,179.643566553
2024-01-11,179.722140852
2024-01-12,179.800749519
2024-01-15,179.879392569
